Match Number,Round Number,Date,Location,Home Team,Away Team,Result
972,19,16/03/2025 00:00,Fiserv Forum,Milwaukee Bucks,Indiana Pacers,
973,19,16/03/2025 00:30,Frost Bank Center,San Antonio Spurs,New Orleans Pelicans,
974,19,16/03/2025 00:30,Chase Center,Golden State Warriors,New York Knicks,
975,19,16/03/2025 01:00,Ball Arena,Denver Nuggets,Washington Wizards,
976,19,16/03/2025 17:00,American Airlines Center,Dallas Mavericks,Philadelphia 76ers,
977,19,16/03/2025 19:30,Crypto.com Arena,Los Angeles Lakers,Phoenix Suns,
978,19,16/03/2025 22:00,Barclays Center,Brooklyn Nets,Atlanta Hawks,
979,19,16/03/2025 22:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Orlando Magic,
980,19,16/03/2025 22:00,Moda Center,Portland Trail Blazers,Toronto Raptors,
981,19,16/03/2025 23:00,Target Center,Minnesota Timberwolves,Utah Jazz,
982,19,17/03/2025 01:00,Fiserv Forum,Milwaukee Bucks,Oklahoma City Thunder,
983,19,17/03/2025 02:00,Intuit Dome,LA Clippers,Washington Wizards,
984,19,17/03/2025 23:30,Madison Square Garden,New York Knicks,Miami Heat,
985,19,18/03/2025 00:00,Toyota Center,Houston Rockets,Philadelphia 76ers,
986,19,18/03/2025 00:00,Target Center,Minnesota Timberwolves,Indiana Pacers,
987,19,18/03/2025 00:00,Smoothie King Center,New Orleans Pelicans,Detroit Pistons,
988,19,18/03/2025 00:00,Frost Bank Center,San Antonio Spurs,Orlando Magic,
989,19,18/03/2025 01:00,Delta Center,Utah Jazz,Chicago Bulls,
990,19,18/03/2025 02:00,Chase Center,Golden State Warriors,Denver Nuggets,
991,19,18/03/2025 02:00,Footprint Center,Phoenix Suns,Toronto Raptors,
992,19,18/03/2025 02:00,Golden 1 Center,Sacramento Kings,Memphis Grizzlies,
993,19,18/03/2025 23:00,Spectrum Center,Charlotte Hornets,Atlanta Hawks,
994,19,18/03/2025 23:30,TD Garden,Boston Celtics,Brooklyn Nets,
995,19,19/03/2025 02:00,Moda Center,Portland Trail Blazers,Washington Wizards,
996,19,19/03/2025 02:30,Crypto.com Arena,Los Angeles Lakers,Milwaukee Bucks,
997,19,19/03/2025 02:30,Intuit Dome,LA Clippers,Cleveland Cavaliers,
998,20,19/03/2025 23:00,Gainbridge Fieldhouse,Indiana Pacers,Dallas Mavericks,
999,20,19/03/2025 23:00,Kia Center,Orlando Magic,Houston Rockets,
1000,20,19/03/2025 23:30,Kaseya Center,Miami Heat,Detroit Pistons,
1001,20,19/03/2025 23:30,Target Center,Minnesota Timberwolves,New Orleans Pelicans,
1002,20,20/03/2025 00:00,Paycom Center,Oklahoma City Thunder,Philadelphia 76ers,
1003,20,20/03/2025 00:00,Frost Bank Center,San Antonio Spurs,New York Knicks,
1004,20,20/03/2025 01:00,Delta Center,Utah Jazz,LA Clippers,
1005,20,20/03/2025 02:00,Chase Center,Golden State Warriors,Toronto Raptors,
1006,20,20/03/2025 02:00,Crypto.com Arena,Los Angeles Lakers,Denver Nuggets,
1007,20,20/03/2025 02:00,Footprint Center,Phoenix Suns,Chicago Bulls,
1008,20,20/03/2025 02:00,Moda Center,Portland Trail Blazers,Memphis Grizzlies,
1009,20,20/03/2025 02:00,Golden 1 Center,Sacramento Kings,Cleveland Cavaliers,
1010,20,20/03/2025 23:00,Spectrum Center,Charlotte Hornets,New York Knicks,
1011,20,20/03/2025 23:00,Gainbridge Fieldhouse,Indiana Pacers,Brooklyn Nets,
1012,20,21/03/2025 02:00,Chase Center,Golden State Warriors,Milwaukee Bucks,
1013,20,21/03/2025 02:00,Golden 1 Center,Sacramento Kings,Chicago Bulls,
1014,20,21/03/2025 23:00,Capital One Arena,Washington Wizards,Orlando Magic,
1015,20,22/03/2025 00:00,Kaseya Center,Miami Heat,Houston Rockets,
1016,20,22/03/2025 00:00,Target Center,Minnesota Timberwolves,New Orleans Pelicans,
1017,20,22/03/2025 00:00,Paycom Center,Oklahoma City Thunder,Charlotte Hornets,
1018,20,22/03/2025 00:00,Frost Bank Center,San Antonio Spurs,Philadelphia 76ers,
1019,20,22/03/2025 00:30,American Airlines Center,Dallas Mavericks,Detroit Pistons,
1020,20,22/03/2025 01:30,Delta Center,Utah Jazz,Boston Celtics,
1021,20,22/03/2025 02:00,Footprint Center,Phoenix Suns,Cleveland Cavaliers,
1022,20,22/03/2025 02:00,Moda Center,Portland Trail Blazers,Denver Nuggets,
1023,20,22/03/2025 02:30,Intuit Dome,LA Clippers,Memphis Grizzlies,
1024,20,22/03/2025 21:00,Gainbridge Fieldhouse,Indiana Pacers,Brooklyn Nets,
1025,20,22/03/2025 23:00,State Farm Arena,Atlanta Hawks,Golden State Warriors,
1026,20,23/03/2025 00:00,Madison Square Garden,New York Knicks,Washington Wizards,
1027,20,23/03/2025 02:00,Golden 1 Center,Sacramento Kings,Milwaukee Bucks,
1028,20,23/03/2025 02:30,Crypto.com Arena,Los Angeles Lakers,Chicago Bulls,
1029,20,23/03/2025 19:00,Little Caesars Arena,Detroit Pistons,New Orleans Pelicans,
1030,20,23/03/2025 19:30,Delta Center,Utah Jazz,Cleveland Cavaliers,
1031,20,23/03/2025 22:00,State Farm Arena,Atlanta Hawks,Philadelphia 76ers,
1032,20,23/03/2025 22:00,Kaseya Center,Miami Heat,Charlotte Hornets,
1033,20,23/03/2025 22:00,Scotiabank Arena,Toronto Raptors,San Antonio Spurs,
1034,20,23/03/2025 22:00,Moda Center,Portland Trail Blazers,Boston Celtics,
1035,20,23/03/2025 23:00,Toyota Center,Houston Rockets,Denver Nuggets,
1036,20,24/03/2025 01:00,Intuit Dome,LA Clippers,Oklahoma City Thunder,
1037,20,24/03/2025 23:00,Gainbridge Fieldhouse,Indiana Pacers,Minnesota Timberwolves,
1038,20,24/03/2025 23:00,Kia Center,Orlando Magic,Los Angeles Lakers,
1039,20,24/03/2025 23:00,Capital One Arena,Washington Wizards,Toronto Raptors,
1040,20,24/03/2025 23:30,Barclays Center,Brooklyn Nets,Dallas Mavericks,
1041,20,25/03/2025 00:00,Smoothie King Center,New Orleans Pelicans,Philadelphia 76ers,
1042,20,25/03/2025 01:00,Ball Arena,Denver Nuggets,Chicago Bulls,
1043,20,25/03/2025 02:00,Footprint Center,Phoenix Suns,Milwaukee Bucks,
1044,20,25/03/2025 02:00,Golden 1 Center,Sacramento Kings,Boston Celtics,
1045,20,25/03/2025 23:00,Spectrum Center,Charlotte Hornets,Orlando Magic,
1046,20,25/03/2025 23:00,Little Caesars Arena,Detroit Pistons,San Antonio Spurs,
1047,20,25/03/2025 23:30,Kaseya Center,Miami Heat,Golden State Warriors,
1048,20,25/03/2025 23:30,Madison Square Garden,New York Knicks,Dallas Mavericks,
1049,20,26/03/2025 00:00,Toyota Center,Houston Rockets,Atlanta Hawks,
1050,20,26/03/2025 01:00,Delta Center,Utah Jazz,Memphis Grizzlies,
1051,20,26/03/2025 02:00,Moda Center,Portland Trail Blazers,Cleveland Cavaliers,
1052,20,26/03/2025 02:00,Golden 1 Center,Sacramento Kings,Oklahoma City Thunder,
1053,21,26/03/2025 23:00,Wells Fargo Center,Philadelphia 76ers,Washington Wizards,
1054,21,26/03/2025 23:30,Barclays Center,Brooklyn Nets,Toronto Raptors,
1055,21,26/03/2025 23:30,Gainbridge Fieldhouse,Indiana Pacers,Los Angeles Lakers,
1056,21,26/03/2025 23:30,Madison Square Garden,New York Knicks,LA Clippers,
1057,21,27/03/2025 01:00,Ball Arena,Denver Nuggets,Milwaukee Bucks,
1058,21,27/03/2025 02:00,Footprint Center,Phoenix Suns,Boston Celtics,
1059,21,27/03/2025 23:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,San Antonio Spurs,
1060,21,27/03/2025 23:00,Kia Center,Orlando Magic,Dallas Mavericks,
1061,21,27/03/2025 23:00,Capital One Arena,Washington Wizards,Indiana Pacers,
1062,21,27/03/2025 23:30,Kaseya Center,Miami Heat,Atlanta Hawks,
1063,21,28/03/2025 00:00,United Center,Chicago Bulls,Los Angeles Lakers,
1064,21,28/03/2025 00:00,Paycom Center,Oklahoma City Thunder,Memphis Grizzlies,
1065,21,28/03/2025 01:00,Delta Center,Utah Jazz,Houston Rockets,
1066,21,28/03/2025 02:00,Golden 1 Center,Sacramento Kings,Portland Trail Blazers,
1067,21,28/03/2025 23:00,Little Caesars Arena,Detroit Pistons,Cleveland Cavaliers,
1068,21,28/03/2025 23:30,Barclays Center,Brooklyn Nets,LA Clippers,
1069,21,28/03/2025 23:30,Scotiabank Arena,Toronto Raptors,Charlotte Hornets,
1070,21,29/03/2025 00:00,Fiserv Forum,Milwaukee Bucks,New York Knicks,
1071,21,29/03/2025 00:00,Target Center,Minnesota Timberwolves,Phoenix Suns,
1072,21,29/03/2025 00:00,Smoothie King Center,New Orleans Pelicans,Golden State Warriors,
1073,21,29/03/2025 01:00,Ball Arena,Denver Nuggets,Utah Jazz,
1074,21,29/03/2025 21:00,Kia Center,Orlando Magic,Sacramento Kings,
1075,21,29/03/2025 23:00,Capital One Arena,Washington Wizards,Brooklyn Nets,
1076,21,29/03/2025 23:30,Wells Fargo Center,Philadelphia 76ers,Miami Heat,
1077,21,30/03/2025 00:00,United Center,Chicago Bulls,Dallas Mavericks,
1078,21,30/03/2025 00:00,FedExForum,Memphis Grizzlies,Los Angeles Lakers,
1079,21,30/03/2025 00:00,Paycom Center,Oklahoma City Thunder,Indiana Pacers,
1080,21,30/03/2025 00:00,Frost Bank Center,San Antonio Spurs,Boston Celtics,
1081,21,30/03/2025 19:30,Rocket Mortgage FieldHouse,Cleveland Cavaliers,LA Clippers,
1082,21,30/03/2025 22:00,Madison Square Garden,New York Knicks,Portland Trail Blazers,
1083,21,30/03/2025 23:00,Fiserv Forum,Milwaukee Bucks,Atlanta Hawks,
1084,21,30/03/2025 23:00,Target Center,Minnesota Timberwolves,Detroit Pistons,
1085,21,30/03/2025 23:00,Smoothie King Center,New Orleans Pelicans,Charlotte Hornets,
1086,21,30/03/2025 23:00,Frost Bank Center,San Antonio Spurs,Golden State Warriors,
1087,21,30/03/2025 23:30,Wells Fargo Center,Philadelphia 76ers,Toronto Raptors,
1088,21,31/03/2025 01:00,Footprint Center,Phoenix Suns,Houston Rockets,
1089,21,31/03/2025 23:00,Spectrum Center,Charlotte Hornets,Utah Jazz,
1090,21,31/03/2025 23:00,Gainbridge Fieldhouse,Indiana Pacers,Sacramento Kings,
1091,21,31/03/2025 23:00,Kia Center,Orlando Magic,LA Clippers,
1092,21,31/03/2025 23:00,Capital One Arena,Washington Wizards,Miami Heat,
1093,21,01/04/2025 00:00,FedExForum,Memphis Grizzlies,Boston Celtics,
1094,21,01/04/2025 00:00,Paycom Center,Oklahoma City Thunder,Chicago Bulls,
1095,21,01/04/2025 00:30,American Airlines Center,Dallas Mavericks,Brooklyn Nets,
1096,21,01/04/2025 02:30,Crypto.com Arena,Los Angeles Lakers,Houston Rockets,
1097,21,01/04/2025 23:30,State Farm Arena,Atlanta Hawks,Portland Trail Blazers,
1098,21,01/04/2025 23:30,Madison Square Garden,New York Knicks,Philadelphia 76ers,
1099,21,02/04/2025 00:00,United Center,Chicago Bulls,Toronto Raptors,
1100,21,02/04/2025 00:00,FedExForum,Memphis Grizzlies,Golden State Warriors,
1101,21,02/04/2025 00:00,Fiserv Forum,Milwaukee Bucks,Phoenix Suns,
1102,21,02/04/2025 02:00,Ball Arena,Denver Nuggets,Minnesota Timberwolves,
1103,22,02/04/2025 23:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,New York Knicks,
1104,22,02/04/2025 23:00,Gainbridge Fieldhouse,Indiana Pacers,Charlotte Hornets,
1105,22,02/04/2025 23:00,Capital One Arena,Washington Wizards,Sacramento Kings,
1106,22,02/04/2025 23:30,TD Garden,Boston Celtics,Miami Heat,
1107,22,03/04/2025 00:00,Toyota Center,Houston Rockets,Utah Jazz,
1108,22,03/04/2025 00:00,Paycom Center,Oklahoma City Thunder,Detroit Pistons,
1109,22,03/04/2025 00:30,American Airlines Center,Dallas Mavericks,Atlanta Hawks,
1110,22,03/04/2025 01:00,Ball Arena,Denver Nuggets,San Antonio Spurs,
1111,22,03/04/2025 02:00,Intuit Dome,LA Clippers,New Orleans Pelicans,
1112,22,03/04/2025 23:00,Capital One Arena,Washington Wizards,Orlando Magic,
1113,22,03/04/2025 23:30,Barclays Center,Brooklyn Nets,Minnesota Timberwolves,
1114,22,03/04/2025 23:30,Kaseya Center,Miami Heat,Memphis Grizzlies,
1115,22,03/04/2025 23:30,Wells Fargo Center,Philadelphia 76ers,Milwaukee Bucks,
1116,22,03/04/2025 23:30,Scotiabank Arena,Toronto Raptors,Portland Trail Blazers,
1117,22,04/04/2025 02:00,Crypto.com Arena,Los Angeles Lakers,Golden State Warriors,
1118,22,04/04/2025 23:00,Spectrum Center,Charlotte Hornets,Sacramento Kings,
1119,22,04/04/2025 23:00,Gainbridge Fieldhouse,Indiana Pacers,Utah Jazz,
1120,22,04/04/2025 23:30,TD Garden,Boston Celtics,Phoenix Suns,
1121,22,04/04/2025 23:30,Scotiabank Arena,Toronto Raptors,Detroit Pistons,
1122,22,05/04/2025 00:00,United Center,Chicago Bulls,Portland Trail Blazers,
1123,22,05/04/2025 00:00,Toyota Center,Houston Rockets,Oklahoma City Thunder,
1124,22,05/04/2025 00:00,Frost Bank Center,San Antonio Spurs,Cleveland Cavaliers,
1125,22,05/04/2025 02:00,Chase Center,Golden State Warriors,Denver Nuggets,
1126,22,05/04/2025 02:30,Crypto.com Arena,Los Angeles Lakers,New Orleans Pelicans,
1127,22,05/04/2025 02:30,Intuit Dome,LA Clippers,Dallas Mavericks,
1128,22,05/04/2025 19:00,State Farm Arena,Atlanta Hawks,New York Knicks,
1129,22,05/04/2025 23:00,Little Caesars Arena,Detroit Pistons,Memphis Grizzlies,
1130,22,05/04/2025 23:00,Wells Fargo Center,Philadelphia 76ers,Minnesota Timberwolves,
1131,22,06/04/2025 00:00,Kaseya Center,Miami Heat,Milwaukee Bucks,
1132,22,06/04/2025 02:30,Intuit Dome,LA Clippers,Dallas Mavericks,
1133,22,06/04/2025 17:00,Spectrum Center,Charlotte Hornets,Chicago Bulls,
1134,22,06/04/2025 19:30,Barclays Center,Brooklyn Nets,Toronto Raptors,
1135,22,06/04/2025 19:30,Paycom Center,Oklahoma City Thunder,Los Angeles Lakers,
1136,22,06/04/2025 22:00,State Farm Arena,Atlanta Hawks,Utah Jazz,
1137,22,06/04/2025 22:00,TD Garden,Boston Celtics,Washington Wizards,
1138,22,06/04/2025 22:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Sacramento Kings,
1139,22,06/04/2025 22:00,Moda Center,Portland Trail Blazers,San Antonio Spurs,
1140,22,06/04/2025 23:00,Madison Square Garden,New York Knicks,Phoenix Suns,
1141,22,06/04/2025 23:00,Smoothie King Center,New Orleans Pelicans,Orlando Magic,
1142,22,07/04/2025 00:00,Ball Arena,Denver Nuggets,Indiana Pacers,
1143,22,07/04/2025 00:30,Chase Center,Golden State Warriors,Houston Rockets,
1144,22,07/04/2025 23:00,Little Caesars Arena,Detroit Pistons,Sacramento Kings,
1145,22,07/04/2025 23:30,Kaseya Center,Miami Heat,Philadelphia 76ers,
1146,22,08/04/2025 23:00,Spectrum Center,Charlotte Hornets,Memphis Grizzlies,
1147,22,08/04/2025 23:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Chicago Bulls,
1148,22,08/04/2025 23:00,Gainbridge Fieldhouse,Indiana Pacers,Washington Wizards,
1149,22,08/04/2025 23:00,Kia Center,Orlando Magic,Atlanta Hawks,
1150,22,08/04/2025 23:30,Barclays Center,Brooklyn Nets,New Orleans Pelicans,
1151,22,08/04/2025 23:30,Madison Square Garden,New York Knicks,Boston Celtics,
1152,22,09/04/2025 00:00,Fiserv Forum,Milwaukee Bucks,Minnesota Timberwolves,
1153,22,09/04/2025 00:00,Paycom Center,Oklahoma City Thunder,Los Angeles Lakers,
1154,22,09/04/2025 02:00,Footprint Center,Phoenix Suns,Golden State Warriors,
1155,22,09/04/2025 02:30,Intuit Dome,LA Clippers,San Antonio Spurs,
1156,23,09/04/2025 23:00,Kia Center,Orlando Magic,Boston Celtics,
1157,23,09/04/2025 23:00,Capital One Arena,Washington Wizards,Philadelphia 76ers,
1158,23,09/04/2025 23:30,Scotiabank Arena,Toronto Raptors,Charlotte Hornets,
1159,23,09/04/2025 23:30,American Airlines Center,Dallas Mavericks,Los Angeles Lakers,
1160,23,10/04/2025 00:00,United Center,Chicago Bulls,Miami Heat,
1161,23,10/04/2025 00:00,Fiserv Forum,Milwaukee Bucks,New Orleans Pelicans,
1162,23,10/04/2025 01:00,Delta Center,Utah Jazz,Portland Trail Blazers,
1163,23,10/04/2025 02:00,Chase Center,Golden State Warriors,San Antonio Spurs,
1164,23,10/04/2025 02:00,Footprint Center,Phoenix Suns,Oklahoma City Thunder,
1165,23,10/04/2025 02:00,Golden 1 Center,Sacramento Kings,Denver Nuggets,
1166,23,10/04/2025 02:30,Intuit Dome,LA Clippers,Houston Rockets,
1167,23,10/04/2025 23:00,Little Caesars Arena,Detroit Pistons,New York Knicks,
1168,23,10/04/2025 23:00,Gainbridge Fieldhouse,Indiana Pacers,Cleveland Cavaliers,
1169,23,10/04/2025 23:30,Barclays Center,Brooklyn Nets,Atlanta Hawks,
1170,23,11/04/2025 01:30,FedExForum,Memphis Grizzlies,Minnesota Timberwolves,
1171,23,11/04/2025 23:00,Little Caesars Arena,Detroit Pistons,Milwaukee Bucks,
1172,23,11/04/2025 23:00,Gainbridge Fieldhouse,Indiana Pacers,Orlando Magic,
1173,23,11/04/2025 23:00,Wells Fargo Center,Philadelphia 76ers,Atlanta Hawks,
1174,23,11/04/2025 23:30,TD Garden,Boston Celtics,Charlotte Hornets,
1175,23,11/04/2025 23:30,Madison Square Garden,New York Knicks,Cleveland Cavaliers,
1176,23,12/04/2025 00:00,United Center,Chicago Bulls,Washington Wizards,
1177,23,12/04/2025 00:00,Smoothie King Center,New Orleans Pelicans,Miami Heat,
1178,23,12/04/2025 00:30,American Airlines Center,Dallas Mavericks,Toronto Raptors,
1179,23,12/04/2025 01:00,Target Center,Minnesota Timberwolves,Brooklyn Nets,
1180,23,12/04/2025 01:00,Ball Arena,Denver Nuggets,Memphis Grizzlies,
1181,23,12/04/2025 01:30,Delta Center,Utah Jazz,Oklahoma City Thunder,
1182,23,12/04/2025 02:00,Footprint Center,Phoenix Suns,San Antonio Spurs,
1183,23,12/04/2025 02:00,Moda Center,Portland Trail Blazers,Golden State Warriors,
1184,23,12/04/2025 02:00,Golden 1 Center,Sacramento Kings,LA Clippers,
1185,23,12/04/2025 02:30,Crypto.com Arena,Los Angeles Lakers,Houston Rockets,
1186,23,13/04/2025 17:00,State Farm Arena,Atlanta Hawks,Orlando Magic,
1187,23,13/04/2025 17:00,TD Garden,Boston Celtics,Charlotte Hornets,
1188,23,13/04/2025 17:00,Barclays Center,Brooklyn Nets,New York Knicks,
1189,23,13/04/2025 17:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Indiana Pacers,
1190,23,13/04/2025 17:00,Kaseya Center,Miami Heat,Washington Wizards,
1191,23,13/04/2025 17:00,Wells Fargo Center,Philadelphia 76ers,Chicago Bulls,
1192,23,13/04/2025 17:00,Fiserv Forum,Milwaukee Bucks,Detroit Pistons,
1193,23,13/04/2025 19:30,Toyota Center,Houston Rockets,Denver Nuggets,
1194,23,13/04/2025 19:30,FedExForum,Memphis Grizzlies,Dallas Mavericks,
1195,23,13/04/2025 19:30,Target Center,Minnesota Timberwolves,Utah Jazz,
1196,23,13/04/2025 19:30,Smoothie King Center,New Orleans Pelicans,Oklahoma City Thunder,
1197,23,13/04/2025 19:30,Frost Bank Center,San Antonio Spurs,Toronto Raptors,
1198,23,13/04/2025 19:30,Chase Center,Golden State Warriors,LA Clippers,
1199,23,13/04/2025 19:30,Moda Center,Portland Trail Blazers,Los Angeles Lakers,
1200,23,13/04/2025 19:30,Golden 1 Center,Sacramento Kings,Phoenix Suns,
